Id,Actor,TextEn,TextZh,TextPn,Url,Topic,Subtopic,Version,Audio url
basicenglishspeaking_newspaper_magazine_1,A,How often do you read it?,,,https://basicenglishspeaking.com/newspaper-magazine/,Newspaper/ Magazine,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-11.mp3?_=1
basicenglishspeaking_newspaper_magazine_1,B,I read it every day.,,,https://basicenglishspeaking.com/newspaper-magazine/,Newspaper/ Magazine,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-11.mp3?_=1
basicenglishspeaking_newspaper_magazine_1,A,What’s the best time to read the newspaper?,,,https://basicenglishspeaking.com/newspaper-magazine/,Newspaper/ Magazine,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-11.mp3?_=1
basicenglishspeaking_newspaper_magazine_1,B,I think the best time is in the morning when you start a new day.,,,https://basicenglishspeaking.com/newspaper-magazine/,Newspaper/ Magazine,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-11.mp3?_=1
basicenglishspeaking_newspaper_magazine_1,A,What types of magazines do you usually read?,,,https://basicenglishspeaking.com/newspaper-magazine/,Newspaper/ Magazine,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-11.mp3?_=1
basicenglishspeaking_newspaper_magazine_1,B,I usually read politics and fashion magazines. I also enjoy reading about culture and tourism.,,,https://basicenglishspeaking.com/newspaper-magazine/,Newspaper/ Magazine,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-11.mp3?_=1
basicenglishspeaking_newspaper_magazine_1,A,What’s your favorite magazine?,,,https://basicenglishspeaking.com/newspaper-magazine/,Newspaper/ Magazine,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-11.mp3?_=1
basicenglishspeaking_newspaper_magazine_1,B,"My favorite is The New York Times, which writes about all sorts of things: business, sports, movies, travel, books, jobs, education, and real estate.",,,https://basicenglishspeaking.com/newspaper-magazine/,Newspaper/ Magazine,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-11.mp3?_=1
basicenglishspeaking_newspaper_magazine_1,A,Do you read the paper or online news?,,,https://basicenglishspeaking.com/newspaper-magazine/,Newspaper/ Magazine,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-11.mp3?_=1
basicenglishspeaking_newspaper_magazine_1,B,I prefer online news to save money.,,,https://basicenglishspeaking.com/newspaper-magazine/,Newspaper/ Magazine,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-11.mp3?_=1
basicenglishspeaking_newspaper_magazine_1,A,How much does it cost you to buy paper newspaper per month?,,,https://basicenglishspeaking.com/newspaper-magazine/,Newspaper/ Magazine,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-11.mp3?_=1
basicenglishspeaking_newspaper_magazine_1,B,"I only buy a monthly newspaper, so it doesn’t cost much money. Around $5/month.",,,https://basicenglishspeaking.com/newspaper-magazine/,Newspaper/ Magazine,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-11.mp3?_=1
basicenglishspeaking_newspaper_magazine_1,A,What is the most popular magazine in your country?,,,https://basicenglishspeaking.com/newspaper-magazine/,Newspaper/ Magazine,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-11.mp3?_=1
basicenglishspeaking_newspaper_magazine_1,B,"I think it would be Forbes magazine, a leading source for reliable business news and financial information.",,,https://basicenglishspeaking.com/newspaper-magazine/,Newspaper/ Magazine,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-11.mp3?_=1
basicenglishspeaking_newspaper_magazine_1,A,"With the popularity of Internet, do you think newspapers and magazines will disappear?",,,https://basicenglishspeaking.com/newspaper-magazine/,Newspaper/ Magazine,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-11.mp3?_=1
basicenglishspeaking_newspaper_magazine_1,B,"Yes, unfortunately it’s just a matter of time.",,,https://basicenglishspeaking.com/newspaper-magazine/,Newspaper/ Magazine,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-11.mp3?_=1
basicenglishspeaking_a_favorite_subject_1,A,What subjects did you learn in school?,,,https://basicenglishspeaking.com/a-subject/,A favorite subject,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-13.mp3?_=1
basicenglishspeaking_a_favorite_subject_1,B,"I learned Math, Science, Physics, Biology, Geography, History, Literature, English, Art, and Music.",,,https://basicenglishspeaking.com/a-subject/,A favorite subject,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-13.mp3?_=1
basicenglishspeaking_a_favorite_subject_1,A,What subject did you like the most when you were at school? Were you good at it?,,,https://basicenglishspeaking.com/a-subject/,A favorite subject,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-13.mp3?_=1
basicenglishspeaking_a_favorite_subject_1,B,I liked Biology the most although I was excellent at Literature.,,,https://basicenglishspeaking.com/a-subject/,A favorite subject,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-13.mp3?_=1
basicenglishspeaking_a_favorite_subject_1,A,Did your friends like that subject too?,,,https://basicenglishspeaking.com/a-subject/,A favorite subject,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-13.mp3?_=1
basicenglishspeaking_a_favorite_subject_1,B,"Yes, they did. They enjoyed every single Biology lesson.",,,https://basicenglishspeaking.com/a-subject/,A favorite subject,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-13.mp3?_=1
basicenglishspeaking_a_favorite_subject_1,A,Was the textbook written in English or any other language?,,,https://basicenglishspeaking.com/a-subject/,A favorite subject,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-13.mp3?_=1
basicenglishspeaking_a_favorite_subject_1,B,It was written in English.,,,https://basicenglishspeaking.com/a-subject/,A favorite subject,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-13.mp3?_=1
basicenglishspeaking_a_favorite_subject_1,A,Who taught that subject?,,,https://basicenglishspeaking.com/a-subject/,A favorite subject,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-13.mp3?_=1
basicenglishspeaking_a_favorite_subject_1,B,"My teacher was Ms. Karen, from the USA.",,,https://basicenglishspeaking.com/a-subject/,A favorite subject,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-13.mp3?_=1
basicenglishspeaking_a_favorite_subject_1,A,How was that subject helpful to you?,,,https://basicenglishspeaking.com/a-subject/,A favorite subject,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-13.mp3?_=1
basicenglishspeaking_a_favorite_subject_1,B,It helped me a lot in becoming a Biology teacher.,,,https://basicenglishspeaking.com/a-subject/,A favorite subject,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-13.mp3?_=1
basicenglishspeaking_a_favorite_subject_1,A,How often did you learn that subject?,,,https://basicenglishspeaking.com/a-subject/,A favorite subject,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-13.mp3?_=1
basicenglishspeaking_a_favorite_subject_1,B,I often had Biology lessons 5 times a week.,,,https://basicenglishspeaking.com/a-subject/,A favorite subject,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-13.mp3?_=1
basicenglishspeaking_a_favorite_subject_1,A,How long did you spend on that subject at home?,,,https://basicenglishspeaking.com/a-subject/,A favorite subject,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-13.mp3?_=1
basicenglishspeaking_a_favorite_subject_1,B,I spent roughly 2 hours per day studying Biology at home.,,,https://basicenglishspeaking.com/a-subject/,A favorite subject,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-13.mp3?_=1
basicenglishspeaking_a_favorite_subject_1,A,Have you ever attended any extra classes for that subject?,,,https://basicenglishspeaking.com/a-subject/,A favorite subject,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-13.mp3?_=1
basicenglishspeaking_a_favorite_subject_1,B,"Yes, I have. I usually attended evening classes.",,,https://basicenglishspeaking.com/a-subject/,A favorite subject,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-13.mp3?_=1
basicenglishspeaking_a_favorite_subject_1,A,Is it important to study hard on both social sciences and natural sciences?,,,https://basicenglishspeaking.com/a-subject/,A favorite subject,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-13.mp3?_=1
basicenglishspeaking_a_favorite_subject_1,B,"No, it isn’t. Students should study the ones they like and those that are helpful to their career path.",,,https://basicenglishspeaking.com/a-subject/,A favorite subject,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-13.mp3?_=1
basicenglishspeaking_a_memorable_event_1,A,How many events have you joined this year? What were they about?,,,https://basicenglishspeaking.com/an-event/,A memorable event,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-12.mp3?_=1
basicenglishspeaking_a_memorable_event_1,B,"I have joined more than 10 events so far, most of which were about education.",,,https://basicenglishspeaking.com/an-event/,A memorable event,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-12.mp3?_=1
basicenglishspeaking_a_memorable_event_1,A,What was your most memorable event?,,,https://basicenglishspeaking.com/an-event/,A memorable event,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-12.mp3?_=1
basicenglishspeaking_a_memorable_event_1,B,"The most memorable for me was an international study conference, in which I was introduced to some famous universities in Europe to study overseas.",,,https://basicenglishspeaking.com/an-event/,A memorable event,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-12.mp3?_=1
basicenglishspeaking_a_memorable_event_1,A,Was it organized indoors or outdoors?,,,https://basicenglishspeaking.com/an-event/,A memorable event,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-12.mp3?_=1
basicenglishspeaking_a_memorable_event_1,B,It was an indoor event.,,,https://basicenglishspeaking.com/an-event/,A memorable event,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-12.mp3?_=1
basicenglishspeaking_a_memorable_event_1,A,Who sponsored the event?,,,https://basicenglishspeaking.com/an-event/,A memorable event,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-12.mp3?_=1
basicenglishspeaking_a_memorable_event_1,B,"The event organizer was the Education Department of American Center, but the universities introduced in the conference were the ones who paid.",,,https://basicenglishspeaking.com/an-event/,A memorable event,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-12.mp3?_=1
basicenglishspeaking_a_memorable_event_1,A,Who went to the event with you?,,,https://basicenglishspeaking.com/an-event/,A memorable event,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-12.mp3?_=1
basicenglishspeaking_a_memorable_event_1,B,"I went there with my friends, who shared the same interest in studying abroad as me.",,,https://basicenglishspeaking.com/an-event/,A memorable event,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-12.mp3?_=1
basicenglishspeaking_a_memorable_event_1,A,What were some performances in the event?,,,https://basicenglishspeaking.com/an-event/,A memorable event,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-12.mp3?_=1
basicenglishspeaking_a_memorable_event_1,B,There were not many performances. Each university representative just had a speech to introduce their school to students and then they hosted Q&A session.,,,https://basicenglishspeaking.com/an-event/,A memorable event,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-12.mp3?_=1
basicenglishspeaking_a_memorable_event_1,A,Was the event shown on TV?,,,https://basicenglishspeaking.com/an-event/,A memorable event,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-12.mp3?_=1
basicenglishspeaking_a_memorable_event_1,B,"The event was not aired, but there were television advertisements for it.",,,https://basicenglishspeaking.com/an-event/,A memorable event,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-12.mp3?_=1
basicenglishspeaking_a_memorable_event_1,A,How would someone market an event?,,,https://basicenglishspeaking.com/an-event/,A memorable event,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-12.mp3?_=1
basicenglishspeaking_a_memorable_event_1,B,Taking advantage of social media is a smart way to promote an event.,,,https://basicenglishspeaking.com/an-event/,A memorable event,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-12.mp3?_=1
basicenglishspeaking_historical_place_1,A,Which tourist attractions do you prefer when traveling? Historical places or natural landmarks?,,,https://basicenglishspeaking.com/historical-place/,Historical place,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-10.mp3?_=1
basicenglishspeaking_historical_place_1,B,"Well, historical places are always my first choice when traveling.",,,https://basicenglishspeaking.com/historical-place/,Historical place,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-10.mp3?_=1
basicenglishspeaking_historical_place_1,A,What do you usually do when visiting historical places?,,,https://basicenglishspeaking.com/historical-place/,Historical place,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-10.mp3?_=1
basicenglishspeaking_historical_place_1,B,I usually listen to the tour-guide introducing the sights and take notes about important historical events.,,,https://basicenglishspeaking.com/historical-place/,Historical place,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-10.mp3?_=1
basicenglishspeaking_historical_place_1,A,Can you name some historical places you have visited?,,,https://basicenglishspeaking.com/historical-place/,Historical place,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-10.mp3?_=1
basicenglishspeaking_historical_place_1,B,"Whenever I travel to a foreign country, I always visit its famous historical places. Some of them are the Pyramids in Egypt, Angkor Wat in Cambodia, Stonehenge in England and the Taj Mahal in India.",,,https://basicenglishspeaking.com/historical-place/,Historical place,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-10.mp3?_=1
basicenglishspeaking_historical_place_1,A,What’s your most favorite historical place? Why?,,,https://basicenglishspeaking.com/historical-place/,Historical place,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-10.mp3?_=1
basicenglishspeaking_historical_place_1,B,"I love the Pyramids the most. Taking a tour around the Pyramids, I can not only enjoy the gorgeous architecture but also learn cultural and historical values of the ancient Egyptian culture.",,,https://basicenglishspeaking.com/historical-place/,Historical place,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-10.mp3?_=1
basicenglishspeaking_historical_place_1,A,What is the most famous historical place in your country?,,,https://basicenglishspeaking.com/historical-place/,Historical place,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-10.mp3?_=1
basicenglishspeaking_historical_place_1,B,It’s definitely the Statue of Liberty in New York city.,,,https://basicenglishspeaking.com/historical-place/,Historical place,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-10.mp3?_=1
basicenglishspeaking_historical_place_1,A,What’s special about it?,,,https://basicenglishspeaking.com/historical-place/,Historical place,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-10.mp3?_=1
basicenglishspeaking_historical_place_1,B,The statue was gifted by the people of France. It is a symbol of freedom for the US as well as a welcoming sight to people coming to the US from another country.,,,https://basicenglishspeaking.com/historical-place/,Historical place,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-10.mp3?_=1
basicenglishspeaking_historical_place_1,A,Where is it located?,,,https://basicenglishspeaking.com/historical-place/,Historical place,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-10.mp3?_=1
basicenglishspeaking_historical_place_1,B,"It’s located on Liberty island in New York Harbor, NYC.",,,https://basicenglishspeaking.com/historical-place/,Historical place,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-10.mp3?_=1
basicenglishspeaking_historical_place_1,A,Should the youth visit historical places instead of other places?,,,https://basicenglishspeaking.com/historical-place/,Historical place,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-10.mp3?_=1
basicenglishspeaking_historical_place_1,B,Sure. Nowadays the youth should visit these kind of places more often in order to preserve historical and cultural values of their country.,,,https://basicenglishspeaking.com/historical-place/,Historical place,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-10.mp3?_=1
basicenglishspeaking_favorite_rooms_1,A,How many rooms are there in your house?,,,https://basicenglishspeaking.com/favorite-rooms/,Favorite rooms,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-08.mp3?_=1
basicenglishspeaking_favorite_rooms_1,B,"There are 6 rooms: a living room, 2 bedrooms, a bathroom and a kitchen.",,,https://basicenglishspeaking.com/favorite-rooms/,Favorite rooms,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-08.mp3?_=1
basicenglishspeaking_favorite_rooms_1,A,Which floor is your bedroom on?,,,https://basicenglishspeaking.com/favorite-rooms/,Favorite rooms,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-08.mp3?_=1
basicenglishspeaking_favorite_rooms_1,B,My bedroom is on the first floor of a three-storey house.,,,https://basicenglishspeaking.com/favorite-rooms/,Favorite rooms,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-08.mp3?_=1
basicenglishspeaking_favorite_rooms_1,A,Is it big or small?,,,https://basicenglishspeaking.com/favorite-rooms/,Favorite rooms,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-08.mp3?_=1
basicenglishspeaking_favorite_rooms_1,B,"It’s not very spacious, just enough to put necessary furniture in.",,,https://basicenglishspeaking.com/favorite-rooms/,Favorite rooms,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-08.mp3?_=1
basicenglishspeaking_favorite_rooms_1,A,What color is your bedroom painted?,,,https://basicenglishspeaking.com/favorite-rooms/,Favorite rooms,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-08.mp3?_=1
basicenglishspeaking_favorite_rooms_1,B,"It’s painted pink, my favorite color.",,,https://basicenglishspeaking.com/favorite-rooms/,Favorite rooms,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-08.mp3?_=1
basicenglishspeaking_favorite_rooms_1,A,Do you love your room? Why?,,,https://basicenglishspeaking.com/favorite-rooms/,Favorite rooms,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-08.mp3?_=1
basicenglishspeaking_favorite_rooms_1,B,I love it very much because it is my private space whenever I go home.,,,https://basicenglishspeaking.com/favorite-rooms/,Favorite rooms,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-08.mp3?_=1
basicenglishspeaking_favorite_rooms_1,A,What furniture does your bedroom contain?,,,https://basicenglishspeaking.com/favorite-rooms/,Favorite rooms,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-08.mp3?_=1
basicenglishspeaking_favorite_rooms_1,B,"It contains a bed, a desk, and a clothing closet.",,,https://basicenglishspeaking.com/favorite-rooms/,Favorite rooms,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-08.mp3?_=1
basicenglishspeaking_favorite_rooms_1,A,What do you do in it?,,,https://basicenglishspeaking.com/favorite-rooms/,Favorite rooms,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-08.mp3?_=1
basicenglishspeaking_favorite_rooms_1,B,"Well, I spend most of my free time there reading books and sleeping.",,,https://basicenglishspeaking.com/favorite-rooms/,Favorite rooms,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-08.mp3?_=1
basicenglishspeaking_favorite_rooms_1,A,How much time do you spend in your room?,,,https://basicenglishspeaking.com/favorite-rooms/,Favorite rooms,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-08.mp3?_=1
basicenglishspeaking_favorite_rooms_1,B,"About 10 hours a day, especially in the evening.",,,https://basicenglishspeaking.com/favorite-rooms/,Favorite rooms,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-08.mp3?_=1
basicenglishspeaking_favorite_rooms_1,A,Do you share your room with anyone else?,,,https://basicenglishspeaking.com/favorite-rooms/,Favorite rooms,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-08.mp3?_=1
basicenglishspeaking_favorite_rooms_1,B,"No, everyone in my family has their own room, so I stay there alone.",,,https://basicenglishspeaking.com/favorite-rooms/,Favorite rooms,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-08.mp3?_=1
basicenglishspeaking_presents_1,A,What kind of presents are popular in your country?,,,https://basicenglishspeaking.com/presents/,Presents,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-09.mp3?_=1
basicenglishspeaking_presents_1,B,"It depends on the receivers. For children, toys are the best choice. For youth, souvenirs are recommended.",,,https://basicenglishspeaking.com/presents/,Presents,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-09.mp3?_=1
basicenglishspeaking_presents_1,A,Who gave presents to you? On what occasions?,,,https://basicenglishspeaking.com/presents/,Presents,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-09.mp3?_=1
basicenglishspeaking_presents_1,B,"I have received many presents, most of which were from my friends. They gave me gifts on my birthday.",,,https://basicenglishspeaking.com/presents/,Presents,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-09.mp3?_=1
basicenglishspeaking_presents_1,A,What was your last present?,,,https://basicenglishspeaking.com/presents/,Presents,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-09.mp3?_=1
basicenglishspeaking_presents_1,B,"It was a hand-made doll, given by my best friend when I moved to another city.",,,https://basicenglishspeaking.com/presents/,Presents,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-09.mp3?_=1
basicenglishspeaking_presents_1,A,What was the one you like best?,,,https://basicenglishspeaking.com/presents/,Presents,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-09.mp3?_=1
basicenglishspeaking_presents_1,B,I loved my book Nepal a lot. It was given to me on my 23rd birthday by my brother.,,,https://basicenglishspeaking.com/presents/,Presents,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-09.mp3?_=1
basicenglishspeaking_presents_1,A,Did you ever get a present you didn’t like?,,,https://basicenglishspeaking.com/presents/,Presents,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-09.mp3?_=1
basicenglishspeaking_presents_1,B,"Yes, I have, but I still treasure and take care of them.",,,https://basicenglishspeaking.com/presents/,Presents,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-09.mp3?_=1
basicenglishspeaking_presents_1,A,How do you thank people who give you presents?,,,https://basicenglishspeaking.com/presents/,Presents,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-09.mp3?_=1
basicenglishspeaking_presents_1,B,I gave them presents that they would like.,,,https://basicenglishspeaking.com/presents/,Presents,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-09.mp3?_=1
basicenglishspeaking_presents_1,A,What are the times of the year that people give presents in your country?,,,https://basicenglishspeaking.com/presents/,Presents,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-09.mp3?_=1
basicenglishspeaking_presents_1,B,"Some special occasions are birthdays, weddings, graduation, New Year’s day, Valentine’s day, housewarming ceremonies, etc.",,,https://basicenglishspeaking.com/presents/,Presents,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-09.mp3?_=1
basicenglishspeaking_presents_1,A,Who was the last person you gave a present to?,,,https://basicenglishspeaking.com/presents/,Presents,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-09.mp3?_=1
basicenglishspeaking_presents_1,B,"My mom, I bought her a coat on a business trip to Bangkok.",,,https://basicenglishspeaking.com/presents/,Presents,,1,https://basicenglishspeaking.com/wp-content/uploads/audio/QA/QA-09.mp3?_=1
