Id,Actor,TextEn,TextZh,TextPn,Url,Topic,Subtopic,Version,Audio url
ilovelearningchineese_happy_new_year_1,B,"This year Shanghai is very cold, I ate a lot of Hot Pot.",今年上海很冷，我吃了很多火锅。你呢？纽约冷吗？,"jīnnián shànghǎi hěnlěng, wǒ chīle hěnduō huǒguō. nǐne?",https://ilovelearningchinese.com/archives/1022,Happy New Year,,1,
ilovelearningchineese_happy_new_year_1,A,"New York’s also cold, haven’t eaten Hot Pot, I drank lots",纽约也很冷，没有吃火锅，我喝了很多热咖啡和热巧克力。,"niǔyuē yě hěn lěng, méiyǒu chī huǒguo, wǒ hēle hěnduō rè",https://ilovelearningchinese.com/archives/1022,Happy New Year,,1,
ilovelearningchineese_happy_new_year_1,B,How was your work this year?,今年你的工作怎么样？,jīnnián nǐde gōngzuò zěnmeyàng,https://ilovelearningchinese.com/archives/1022,Happy New Year,,1,
ilovelearningchineese_happy_new_year_1,A,"(It) was very busy, no time to watch movies, see friends,",太忙了，没有时间看电影看朋友，也没有时间运动。你呢？,"tài máng le, méiyǒu shíjiān kàn diànyǐng kàn péngyou, yě",https://ilovelearningchinese.com/archives/1022,Happy New Year,,1,
ilovelearningchineese_happy_new_year_1,B,"This year I study Chinese, very interesting, got to know",今年我学中文，很有意思，认识了中国朋友，去了北京旅游。,"jīnnián wǒ xué zhōngwén, hěn yǒu yìsì, rènshì le zhōngguó",https://ilovelearningchinese.com/archives/1022,Happy New Year,,1,
ilovelearningchineese_happy_new_year_1,A,Very interesting! Next year I also will study Chinese.,很有意思！明年我也要学中文。你怎么学中文？,hěn yǒu yìsì! míngnián wǒ yě yào xué zhōngwén. nǐ zěnme,https://ilovelearningchinese.com/archives/1022,Happy New Year,,1,
ilovelearningchineese_happy_new_year_1,B,"Go to class, go on internet, watch TV. Why do you want to study Chinese?",上课，上网，看电视。为什么你要学中文？,"shàngkè, shàngwǎng, kàn diànshì. wèishénme nǐ yào xué zhōngwén",https://ilovelearningchinese.com/archives/1022,Happy New Year,,1,
ilovelearningchineese_happy_new_year_1,A,Because next year I’m going to Shanghai to work,因为明年我要去上海工作。,yīnwèi míngnián wǒ yào qù shànghǎi gōngzuò,https://ilovelearningchinese.com/archives/1022,Happy New Year,,1,
ilovelearningchineese_happy_new_year_1,B,"Great, welcome to Shanghai. We can go to Shanghai’s Starbucks",太好了，欢迎来上海。我们可以去上海的星巴克,"tài hǎole, huānyíng lái shànghǎi. wǒmen kěyǐ qù shànghǎi",https://ilovelearningchinese.com/archives/1022,Happy New Year,,1,
ilovelearningchineese_happy_new_year_1,A,"Good, I also will eat Hot Pot",好啊，我也要吃火锅。,"hǎo ā, wǒ yě yào chī huǒguō",https://ilovelearningchinese.com/archives/1022,Happy New Year,,1,
ilovelearningchineese_happy_new_year_1,B,"On the weekend you can come to my home, and eat hot pot",周末可以来我家，和中国朋友吃火锅喝咖啡。,"zhōumò kěyǐ lái wǒ jiā, hé zhōngguó péngyou chī huǒguō hē kāfēi",https://ilovelearningchinese.com/archives/1022,Happy New Year,,1,
ilovelearningchineese_happy_new_year_1,A,"See you next year Rose, right now I’m feeling really good.",明年见Rose，现在我心情真好。,"míngnián jiàn Rose, xiànzài wǒ xīnqíng zhēn hǎo",https://ilovelearningchinese.com/archives/1022,Happy New Year,,1,
ilovelearningchineese_happy_new_year_1,B,Me too. Happy new year! Jason.,我也是。新年快乐！Jason。,wǒ yě shì. xīnnián kuàilè! Jason,https://ilovelearningchinese.com/archives/1022,Happy New Year,,1,
ilovelearningchineese_i_am_leaving_don_t_talk_1,A,"Tom, today after class is the reading club, you coming?","Tom, 今天下课后就是读书会，你来吗？","Tom, jīntiān xiàkè hòu jiùshì dúshū huì, nǐ lái ma?",https://ilovelearningchinese.com/archives/3385,I am leaving don’t talk,,1,
ilovelearningchineese_i_am_leaving_don_t_talk_1,B,"Mary, today I can’t go, I’ll go next week.",Mary，今天我不能去，下周再去。,"Mary, jīntiān wǒ bùnéng qù, xià zhōu zài qù",https://ilovelearningchinese.com/archives/3385,I am leaving don’t talk,,1,
ilovelearningchineese_i_am_leaving_don_t_talk_1,A,"Tom, why? You went every week",Tom， 为什么？你每周都来啊,"Tom, wèishénme? Nǐ měi zhōu dōu lái a",https://ilovelearningchinese.com/archives/3385,I am leaving don’t talk,,1,
ilovelearningchineese_i_am_leaving_don_t_talk_1,B,"Just not going to tell, you, don’t ask",就不告诉你，别问了。,"Jiù bù gàosù nǐ, bié wènle",https://ilovelearningchinese.com/archives/3385,I am leaving don’t talk,,1,
ilovelearningchineese_i_am_leaving_don_t_talk_1,A,"Mary, were you angry just now? I said I’m not going to tell you",Mary，刚才你没有生气吧？我说就不告诉你.,"Mary, gāngcái nǐ méiyǒu shēngqì ba? Wǒ shuō jiù bù gàosù nǐ",https://ilovelearningchinese.com/archives/3385,I am leaving don’t talk,,1,
ilovelearningchineese_i_am_leaving_don_t_talk_1,B,"Tom, I’m just a little not happy",Tom，我是有一点点不高兴.,"Tom, wǒ shì yǒu yī diǎndiǎn bù gāoxìng",https://ilovelearningchinese.com/archives/3385,I am leaving don’t talk,,1,
ilovelearningchineese_i_am_leaving_don_t_talk_1,A,"Mary, I’m not going to reading club just because I haven’t read the book",Mary，我不去读书会就是因为没有读那本书,"Mary, wǒ bù/bu2 qù dúshū huì jiùshì yīnwèi méiyǒu dú nà běn shū",https://ilovelearningchinese.com/archives/3385,I am leaving don’t talk,,1,
ilovelearningchineese_i_am_leaving_don_t_talk_1,B,"You read every time, why this time you didn’t read?",你每次都读啊，为什么这次没有读？,"Nǐ měi cì dōu dú a, wèishénme zhè cì méiyǒu dú?",https://ilovelearningchinese.com/archives/3385,I am leaving don’t talk,,1,
ilovelearningchineese_i_am_leaving_don_t_talk_1,A,"Mary you just like to ask why. This time I didn’t read because I was busy doing house chores, didn’t have time",Mary，你就是喜欢问为什么。这次我没有读就是因为忙着做家务，没有时间,"Mary, nǐ jiùshì xǐhuān wèn wèishénme. Zhè cì wǒ méiyǒu dú jiùshì yīnwèi mángzhe zuò jiāwù, méiyǒu shíjiān",https://ilovelearningchinese.com/archives/3385,I am leaving don’t talk,,1,
ilovelearningchineese_i_am_leaving_don_t_talk_1,B,"Oh, why do housework?",哦，为什么做家务？,"Ó, wèishénme zuò jiāwù?",https://ilovelearningchinese.com/archives/3385,I am leaving don’t talk,,1,
ilovelearningchineese_i_am_leaving_don_t_talk_1,A,"Just to earn some pocket money, I also helped neighbor plant flower",就是想赚零用钱，我还帮邻居种花呢,"Jiùshì xiǎng zhuàn língyòng qián, wǒ hái bāng línjū zhòng huān ne",https://ilovelearningchinese.com/archives/3385,I am leaving don’t talk,,1,
ilovelearningchineese_i_am_leaving_don_t_talk_1,B,"Why you want to earn pocket money, what do you want to buy?",为什么想赚零用钱，你要买什么吗？,"Wèishénme xiǎng zhuàn língyòng qián, nǐ yào mǎi shénme ma?",https://ilovelearningchinese.com/archives/3385,I am leaving don’t talk,,1,
ilovelearningchineese_i_am_leaving_don_t_talk_1,A,"Mary! You just ask too much, this time I’m just not going to tell you",Mary！你就是问题多，这次我就不告诉你。,"Mary! Nǐ jiùshì wèntí duō, zhè cì wǒ jiù bù gàosù nǐ",https://ilovelearningchinese.com/archives/3385,I am leaving don’t talk,,1,
ilovelearningchineese_to_help_each_other_1,A,"Uncle, it’s been a long time since we saw each other?",叔叔，好久不见啊？,"Shūshu, hǎojiǔ bú jiàn a?",https://ilovelearningchinese.com/archives/3390,to help each other,,1,
ilovelearningchineese_to_help_each_other_1,B,"Yes, Tom, I came this time because I have an important task",是啊，Tom ，我这次来是有一个重要的任务。,"Shì a,Tom, wǒ zhè cì lái shì yǒu yīgè zhòngyào de rènwù",https://ilovelearningchinese.com/archives/3390,to help each other,,1,
ilovelearningchineese_to_help_each_other_1,A,Oh? What task? It’s just to give me cartoon book and make me food,哦？什么任务？就是给我带卡通书和做饭嘛。,Ó? Shénme rènwù? Jiùshì gěi wǒ dài kǎtōng shū hé zuò fàn ma,https://ilovelearningchinese.com/archives/3390,to help each other,,1,
ilovelearningchineese_to_help_each_other_1,B,"this doesn’t count, there’s a more important task, it’s just helping",这些不算什么，有更重要的任务，就是帮你表妹看看美国的高中,"Zhèxiē bú suàn shénme, yǒu gèng zhòngyào de rènwù, jiùshì bāng nǐ",https://ilovelearningchinese.com/archives/3390,to help each other,,1,
ilovelearningchineese_to_help_each_other_1,A,Oh? Younger female cousin wants to come to US and study?,哦？表妹想要来美国读书吗？,Ó? Biǎomèi xiǎng yào lái měiguó dúshū ma?,https://ilovelearningchinese.com/archives/3390,to help each other,,1,
ilovelearningchineese_to_help_each_other_1,B,"After you came to US she really wants to come, but her mom doesn’t",你来美国之后她就很想来，可是她妈妈不想她来,"Nǐ lái měiguó zhīhòu tā jiù hěn xiǎnglái, kěshì tā māmā bùxiǎng tā lái",https://ilovelearningchinese.com/archives/3390,to help each other,,1,
ilovelearningchineese_to_help_each_other_1,A,Then how to resolve this?,那怎么办？,Nà zěnme bàn?,https://ilovelearningchinese.com/archives/3390,to help each other,,1,
ilovelearningchineese_to_help_each_other_1,B,"Now your cousin and her mom don’t talk to each other, so I came here",现在你表妹和她妈妈互相不说话，所以我来看看这里的高中。,"Xiànzài nǐ biǎomèi hé tā māmā hùxiāng bù shuōhuà, suǒyǐ wǒ lái kàn kàn zhèlǐ de gāozhōng",https://ilovelearningchinese.com/archives/3390,to help each other,,1,
ilovelearningchineese_to_help_each_other_1,A,"How about this, after cousin comes we can take care of each other,",这样啊，表妹来了我们可以互相照顾，就是开始的半年有点难,"Zhèyàng a, biǎomèi láile wǒmen kěyǐ hùxiāng zhàogù, jiùshì kāishǐ de bànnián yǒudiǎn nán",https://ilovelearningchinese.com/archives/3390,to help each other,,1,
ilovelearningchineese_to_help_each_other_1,B,What is the most difficult thing?,最难的是什么？,Zuì nán de shì shénme?,https://ilovelearningchinese.com/archives/3390,to help each other,,1,
ilovelearningchineese_to_help_each_other_1,A,"Of course it’s the language, can’t understand what teachers and",当然是语言了，和老师同学互相听不懂。,"Dāngrán shì yǔyánle, hé lǎoshī tóngxué hùxiāng tīng bù dǒng",https://ilovelearningchinese.com/archives/3390,to help each other,,1,
ilovelearningchineese_to_help_each_other_1,B,Is there any way to deal with this?,有什么办法吗？,Yǒu shén me bànfǎ ma?,https://ilovelearningchinese.com/archives/3390,to help each other,,1,
ilovelearningchineese_to_help_each_other_1,A,"If cousin comes, before coming should study English well, go to TOEFL class",如果表妹要来，来以前要好好学英语，上托福班,"Rúguǒ biǎomèi yào lái, lái yǐqián yào hǎo hào xué yīngyǔ, shàng tuōfú bān",https://ilovelearningchinese.com/archives/3390,to help each other,,1,
ilovelearningchineese_to_help_each_other_1,B,"Good, we will first go to your house, later slowly talk.",好，我们先去你家，以后慢慢聊,"Hǎo, wǒmen xiān qù nǐ jiā, yǐhòu màn man liáo",https://ilovelearningchinese.com/archives/3390,to help each other,,1,
ilovelearningchineese_good_enough_1,A,"Tom, can you help me clean on Saturday?",Tom，周六你可以帮我打扫吗？,"Tom, zhōu liù nǐ kěyǐ bāng wǒ dǎsǎo ma?",https://ilovelearningchinese.com/archives/3396,good enough,,1,
ilovelearningchineese_good_enough_1,B,"Aunt Wang, sorry, this Saturday I don’t have enough time",王阿姨，对不起，这周六我的时间不够用。,"Wáng āyí, duìbùqǐ, zhè zhōu liù wǒ de shíjiān bú gòu yòng",https://ilovelearningchinese.com/archives/3396,good enough,,1,
ilovelearningchineese_good_enough_1,A,"Oh, you have something to do?",哦，你有什么事吗？,"Ó, nǐ yǒu shén me shì ma",https://ilovelearningchinese.com/archives/3396,good enough,,1,
ilovelearningchineese_good_enough_1,B,"I’m going to bake cookies to sell, to raise funds for the library",我要烤饼干去卖，因为要为图书馆筹款,"Wǒ yào kǎo bǐnggān qù mài, yīnwèi yào wèi túshū guǎn chóu kuǎn",https://ilovelearningchinese.com/archives/3396,good enough,,1,
ilovelearningchineese_good_enough_1,A,Why is the library raising funds?,图书馆为什么要筹款？,Túshū guǎn wèishéme yào chóu kuǎn?,https://ilovelearningchinese.com/archives/3396,good enough,,1,
ilovelearningchineese_good_enough_1,B,Because little kids books is not enough,因为小朋友的书不够多.,Yīnwèi xiǎopéngyǒu de shū bú gòu duō,https://ilovelearningchinese.com/archives/3396,good enough,,1,
ilovelearningchineese_good_enough_1,A,"Good point. Our company next week will have a party, can you bake 50 cookies?",好主意。我们公司下周要开party，你可以烤50块饼干吗？,"Hǎo zhǔyì. Wǒmen gōngsī xià zhōu yào kāi party, nǐ kěyǐ kǎo 50 kuài bǐnggān ma?",https://ilovelearningchinese.com/archives/3396,good enough,,1,
ilovelearningchineese_good_enough_1,B,"That’s great, Aunt Wang, 20 dollars (for the cookies) ok?",太好了，王阿姨，20块钱可以吗？,"Tài hǎole, wáng āyí,20 kuài qián kěyǐ ma",https://ilovelearningchinese.com/archives/3396,good enough,,1,
ilovelearningchineese_good_enough_1,A,"20 kollars not enough, I’ll give you 30 dollars",20块钱不够，我给你30块吧。,"20 Kuài qián bú gòu, wǒ gěi nǐ 30 kuài ba",https://ilovelearningchinese.com/archives/3396,good enough,,1,
ilovelearningchineese_good_enough_1,B,"Tom, it’s already 11pm, how can you still be baking cookies?",Tom， 已经晚上11点了，你怎么还在烤饼干啊？,"Tom, yǐjīng wǎnshàng 11 diǎnle, nǐ zěnme hái zài kǎo bǐnggān a?",https://ilovelearningchinese.com/archives/3396,good enough,,1,
ilovelearningchineese_good_enough_1,A,"I didn’t make enough cookies today, I baked one more time",今天烤的饼干不够了，我又烤了一次。,"Jīntiān kǎo de bǐnggān bú gòule, wǒ yòu kǎole yīcì",https://ilovelearningchinese.com/archives/3396,good enough,,1,
ilovelearningchineese_good_enough_1,B,Didn’t you finish in the afternoon? Why is it not enough?,下午不是做好了吗？为什么不够了？,Xiàwǔ bùshì zuò hǎole ma? Wèishéme bú gòule,https://ilovelearningchinese.com/archives/3396,good enough,,1,
ilovelearningchineese_good_enough_1,A,"Because…because Mary came to play in the afternoon, we ate 20 cookies",因为…因为下午mary来找我玩，我们吃了20块饼干。,"Yīnwèi… Yīnwèi xiàwǔ mary lái zhǎo wǒ wán, wǒmen chīle 20 kuài bǐnggān",https://ilovelearningchinese.com/archives/3396,good enough,,1,
ilovelearningchineese_good_enough_1,B,20 cookies!,20块饼干！,20 Kuài bǐnggān,https://ilovelearningchinese.com/archives/3396,good enough,,1,
ilovelearningchineese_it_is_only_10am_you_are_already_hungry_1,A,"Sister Wang, lately what are you doing?",王姐姐，最近在忙什么啊？,"Wáng jiějiě, zuìjìn zài máng shénme a",https://ilovelearningchinese.com/archives/3163,"It is only 10am, you are already hungry?",,1,
ilovelearningchineese_it_is_only_10am_you_are_already_hungry_1,B,"Me, my friend’s son is coming to US for high school, I’m looking for school",我啊，我朋友的儿子要来美国上高中，我在找学校呢。,"Wǒ a, wǒ péngyǒu de érzi yào lái měiguó shàng gāozhōng, wǒ zài zhǎo xuéxiào ne",https://ilovelearningchinese.com/archives/3163,"It is only 10am, you are already hungry?",,1,
ilovelearningchineese_it_is_only_10am_you_are_already_hungry_1,A,Your friend’s son is in China?,你朋友的儿子在中国吗？,Nǐ péngyǒu de érzi zài zhōngguó ma,https://ilovelearningchinese.com/archives/3163,"It is only 10am, you are already hungry?",,1,
ilovelearningchineese_it_is_only_10am_you_are_already_hungry_1,B,"Yes, only 15, preparing for high school in US",是啊，才15岁，准备在美国上高中。,"Shì a, cái 15 suì, zhǔnbèi zài měiguó shàng gāozhōng",https://ilovelearningchinese.com/archives/3163,"It is only 10am, you are already hungry?",,1,
ilovelearningchineese_it_is_only_10am_you_are_already_hungry_1,A,"15 is still small, Sister Wang you will be tired taking care of him",15岁还小，王姐姐你要辛苦照顾他了,"15 Suì hái xiǎo, wáng jiějiě nǐ yào xīnkǔ zhàogù tāle",https://ilovelearningchinese.com/archives/3163,"It is only 10am, you are already hungry?",,1,
ilovelearningchineese_it_is_only_10am_you_are_already_hungry_1,B,"Really tiring, last summer he came only 1 month, I was tired to death",真的要辛苦了，去年夏天他来了才一个月，我累死了,"Zhēn de yào xīnkǔle, qùnián xiàtiān tā láile cái yīgè yuè, wǒ lèi sǐle",https://ilovelearningchinese.com/archives/3163,"It is only 10am, you are already hungry?",,1,
ilovelearningchineese_it_is_only_10am_you_are_already_hungry_1,A,Is it a good friend? Sister Wang you really take care of him,是好朋友吗，王姐姐你这么照顾他,"Shì hǎo péngyǒu ma, wáng jiějiě nǐ zhème zhàogù tā",https://ilovelearningchinese.com/archives/3163,"It is only 10am, you are already hungry?",,1,
ilovelearningchineese_it_is_only_10am_you_are_already_hungry_1,B,"It’s my college roommate’s son, friends for 10 plus years",是我大学时室友的儿子，几十年的老朋友了,"Shì wǒ dàxué shí shìyǒu de érzi, jǐ shí nián de lǎo péngyǒule",https://ilovelearningchinese.com/archives/3163,"It is only 10am, you are already hungry?",,1,
ilovelearningchineese_it_is_only_10am_you_are_already_hungry_1,A,"I see, now lots kid’s foreign students from China come, some only attend elementary school and then study abroad",这样啊，现在从中国来的小留学生很多，有的才上小学就出国留学了,"Zhèyàng a, xiànzài cóng zhōngguó lái de xiǎo liúxuéshēng hěnduō, yǒu de cái shàng xiǎoxué jiù chūguó liúxuéle",https://ilovelearningchinese.com/archives/3163,"It is only 10am, you are already hungry?",,1,
ilovelearningchineese_it_is_only_10am_you_are_already_hungry_1,B,"kid students are too small, good thing my friend’s son isn’t that small",小学生也太小了，还好我的朋友孩子没那么小,"Xiǎoxuéshēng yě tài xiǎole, hái hǎo wǒ de péngyǒu háizi méi nàme xiǎo",https://ilovelearningchinese.com/archives/3163,"It is only 10am, you are already hungry?",,1,
ilovelearningchineese_it_is_only_10am_you_are_already_hungry_1,A,"Sister wang, don’t worry, there’s still a couple month time, is there’s anything I can help you with?",王姐姐，别着急，还有几个月时间，有什么我可以帮你吗？,"Wáng jiějiě, bié zhāojí, hái yǒu jǐ gè yuè shíjiān, yǒu shén me wǒ kěyǐ bāng nǐ ma",https://ilovelearningchinese.com/archives/3163,"It is only 10am, you are already hungry?",,1,
ilovelearningchineese_it_is_only_10am_you_are_already_hungry_1,B,Then you can just ask the high school you went before,那你就帮我问问你以前上的高中吧,Nà nǐ jiù bāng wǒ wèn wèn nǐ yǐqián shàng de gāozhōng ba,https://ilovelearningchinese.com/archives/3163,"It is only 10am, you are already hungry?",,1,
ilovelearningchineese_it_is_only_10am_you_are_already_hungry_1,A,No problem.,没问题。,Méi wèntí,https://ilovelearningchinese.com/archives/3163,"It is only 10am, you are already hungry?",,1,
ilovelearningchineese_our_family_only_has_two_children_1,A,"Alice you have to the company almost 1 month, how do you feel?",Alice 你来公司就要一个月了，觉得怎么样？,"Alice nǐ lái gōngsī jiù yào yīgè yuèle, juédé zěnme yang",https://ilovelearningchinese.com/archives/3800,Our family only has two children,,1,
ilovelearningchineese_our_family_only_has_two_children_1,B,"Almost 1 month, still have a lot to learn",就一个月，还有很多要学习的,"Jiù yīgè yuè, hái yǒu hěnduō yào xuéxí de",https://ilovelearningchinese.com/archives/3800,Our family only has two children,,1,
ilovelearningchineese_our_family_only_has_two_children_1,A,"First talk about the positive side, everyday the resumes have been processed on time",先说好的吧，每天的简历你都按时看完,"Xiān shuō hǎo de ba, měitiān de jiǎnlì nǐ dōu ànshí kàn wán",https://ilovelearningchinese.com/archives/3800,Our family only has two children,,1,
ilovelearningchineese_our_family_only_has_two_children_1,B,"Manager Wang taught me, there is method to process resume, otherwise everyday the only thing I do is process resume",王经理教我了，看简历有方法，不然我每天的时间就看简历了,"Wáng jīnglǐ jiào wǒle, kàn jiǎnlì yǒu fāngfǎ, bùrán wǒ měitiān de shíjiān jiù kàn jiǎnlìle",https://ilovelearningchinese.com/archives/3800,Our family only has two children,,1,
ilovelearningchineese_our_family_only_has_two_children_1,A,"Alice, everyday’s interview you arrange very fast",Alice，每天的面试你安排也很快,"Alice, měitiān de miànshì nǐ ānpái yě hěn kuài",https://ilovelearningchinese.com/archives/3800,Our family only has two children,,1,
ilovelearningchineese_our_family_only_has_two_children_1,B,Is there any not that great?,有什么不好的吗？,Yǒu shén me bù hǎo de ma?,https://ilovelearningchinese.com/archives/3800,Our family only has two children,,1,
ilovelearningchineese_our_family_only_has_two_children_1,A,"Alice, you broke the copy machine 3 times, broke the printer 4 times, and also broke the coffee machine twice",Alice，你用坏了三次复印机，用坏了四次打印机，还有用坏了两次咖啡机,"Alice, nǐ yòng huàile sāncì fùyìnjī, yòng huàile sì cì dǎyìnjī, hái yǒu yòng huàile liǎng cì kāfēi jī",https://ilovelearningchinese.com/archives/3800,Our family only has two children,,1,
ilovelearningchineese_our_family_only_has_two_children_1,B,"I also don’t know why, only me is always breaking stuff",我也不知道为什么，就我总是用坏东西,"Wǒ yě bù zhīdào wèishénme, jiù wǒ zǒng shì yòng huàidōngxī",https://ilovelearningchinese.com/archives/3800,Our family only has two children,,1,
ilovelearningchineese_our_family_only_has_two_children_1,A,"Everything else is good, only thing is not good. If you don’t understand something ask your co-worker",你别的都好，就是这一点不好。不明白多问问同事,"Nǐ bié de dōu hǎo, jiùshì zhè yīdiǎn bù hǎo. Bù míngbái duō wèn wèn tóngshì",https://ilovelearningchinese.com/archives/3800,Our family only has two children,,1,
ilovelearningchineese_please_buy_me_a_cup_of_coffee_1,A,"Alice, today’s first day of work, I’ll tell you about work",Alice ， 今天是第一天上班，我给你说说工作,"Alice, jīntiān shì dì yī tiān shàngbān, wǒ gěi nǐ shuō shuō gōngzuò",https://ilovelearningchinese.com/archives/3626,Please buy me a cup of coffee,,1,
ilovelearningchineese_please_buy_me_a_cup_of_coffee_1,B,"Ok Manager Wang, I’m all ready",好的王经理， 我准备好了,"Hǎo de wáng jīnglǐ, wǒ zhǔnbèi hǎole",https://ilovelearningchinese.com/archives/3626,Please buy me a cup of coffee,,1,
ilovelearningchineese_please_buy_me_a_cup_of_coffee_1,A,Every morning before 8 you have to punch the card or you’ll be late,每天早上8点之前要到公司， 打卡，不然算是迟到,"Měitiān zǎoshang 8 diǎn zhīqián yào dào gōngsī, dǎkǎ, bùrán suànshì chídào",https://ilovelearningchinese.com/archives/3626,Please buy me a cup of coffee,,1,
ilovelearningchineese_please_buy_me_a_cup_of_coffee_1,B,"Ok, I’ll remember it, what else?",好的我记住了，还有呢？,"Hǎo de wǒ jì zhùle, hái yǒu ne",https://ilovelearningchinese.com/archives/3626,Please buy me a cup of coffee,,1,
ilovelearningchineese_please_buy_me_a_cup_of_coffee_1,A,"The first time is to look at resumes, everyday about 200-300 resume",第一件事是看简历，每天差不多两百到三百份简历,"Dì yī jiàn shì shì kàn jiǎnlì, měitiān chā bù duō liǎng bǎi dào sānbǎi fèn jiǎnlì",https://ilovelearningchinese.com/archives/3626,Please buy me a cup of coffee,,1,
ilovelearningchineese_please_buy_me_a_cup_of_coffee_1,B,"So many resumes, how much time do I spend with them?",这么多简历，要花多少时间？,"Zhème duō jiǎnlì, yào huā duōshǎo shíjiān",https://ilovelearningchinese.com/archives/3626,Please buy me a cup of coffee,,1,
ilovelearningchineese_please_buy_me_a_cup_of_coffee_1,A,"One to two hours. There’s a process to looking at resume, this",一个小时到两个小时吧。看简历有方法，今天下午我给你讲讲,"Yīgè xiǎoshí dào liǎng gè xiǎoshí ba. Kàn jiǎnlì yǒu fāngfǎ, jīntiān xiàwǔ wǒ gěi nǐ jiǎng jiǎng",https://ilovelearningchinese.com/archives/3626,Please buy me a cup of coffee,,1,
ilovelearningchineese_please_buy_me_a_cup_of_coffee_1,B,"Ok, after finishing looking at resumes, then what?",好啊，看完简历呢？,"Hǎo a, kàn wán jiǎnlì ne",https://ilovelearningchinese.com/archives/3626,Please buy me a cup of coffee,,1,
ilovelearningchineese_please_buy_me_a_cup_of_coffee_1,A,"After looking through the resume, send it to company’s different",看完简历发给公司的不同部门，让他们决定要面试谁,"Kàn wán jiǎnlì fā gěi gōngsī de bùtóng bùmén, ràng tāmen juédìng yào miànshì shéi",https://ilovelearningchinese.com/archives/3626,Please buy me a cup of coffee,,1,
ilovelearningchineese_please_buy_me_a_cup_of_coffee_1,B,After that what should I do?,之后我还要做什么吗？,Zhīhòu wǒ hái yào zuò shénme ma?,https://ilovelearningchinese.com/archives/3626,Please buy me a cup of coffee,,1,
